14
4
12
8
4
36
6
6
2
10
2
4
20
6
6
10
12
6
2
40
8
6
28
6
2
12
18
4
24
14
6
6
10
20
10
14
16
14
16
6
8
36
4
12
12
6
12
50
12
6
4
6
6
8
6
10
2
10
2
18
10
14
16
8
6
4
20
4
2
10
6
14
18
10
38
10
18
2
10
2
12
4
2
4
14
6
10
8
40
6
20
4
12
8
6
34
8
22
8
12
10
2
16
42
12
8
22
8
22
8
6
34
2
6
4
14
6
16
2
22
6
8
24
22
6
2
12
4
6
14
4
8
24
4
6
6
2
22
20
6
4
14
4
6
6
8
6
10
6
8
6
16
14
6
6
22
6
24
32
6
18
6
18
10
8
30
18
6
16
12
6
12
2
6
4
12
8
6
22
8
6
4
14
10
18
20
10
2
6
4
2
28
18
2
10
6
6
6
14
40
24
2
4
8
12
4
20
4
32
18
16
6
36
8
6
4
6
14
4
6
26
6
10
14
18
10
6
6
14
10
6
6
14
6
24
4
14
22
8
12
10
8
12
18
10
18
8
24
10
8
4
24
6
18
6
2
10
30
2
10
2
4
2
40
2
28
8
6
6
18
6
10
14
4
18
30
18
2
12
30
6
30
4
18
12
2
4
14
6
10
6
8
6
10
12
2
6
12
10
2
18
4
20
4
6
14
6
6
22
6
6
8
18
18
10
2
10
2
6
4
6
12
18
2
10
8
4
18
2
6
6
6
10
8
10
6
18
12
8
12
6
4
6
14
16
2
12
4
6
38
6
6
16
20
28
20
10
6
6
14
4
26
4
14
10
18
14
28
2
4
14
16
2
28
6
8
6
34
8
4
18
2
16
8
6
40
8
18
4
30
6
12
2
30
6
10
14
40
14
10
2
12
10
8
4
8
6
6
28
2
4
12
14
16
8
30
16
18
2
10
18
6
32
4
18
6
2
12
10
18
2
6
10
14
18
28
6
8
16
2
4
20
10
8
18
10
2
10
8
4
6
12
6
20
4
2
6
4
20
10
26
18
10
2
18
6
16
14
4
26
4
14
10
12
14
6
6
4
14
10
2
30
18
22
2
16
2
4
8
6
6
16
2
6
12
10
8
12
4
14
4
6
20
10
12
2
6
6
4
2
10
2
30
16
12
20
18
4
6
2
4
8
16
14
18
22
6
2
22
6
6
18
2
10
36
8
4
6
20
4
12
6
14
4
2
28
24
8
4
6
12
30
18
32
22
8
36
6
4
12
2
12
4
6
20
10
18
18
8
6
4
24
8
10
14
6
4
8
12
16
2
16
6
8
16
12
14
10
30
14
4
12
8
12
6
10
2
12
28
6
12
12
20
10
2
10
14
6
6
30
4
8
12
4
2
10
14
4
26
18
12
10
6
8
4
12
6
24
18
8
10
2
12
4
12
12
6
2
22
2
4
2
12
16
14
10
2
16
18
32
4
6
20
22
8
10
2
10
6
2
4
14
6
24
4
8
4
6
12
12
8
6
10
12
8
10
2
10
12
6
12
12
20
28
20
10
14
10
8
10
6
2
4
14
6
6
12
6
12
10
14
10
14
16
8
10
26
4
2
6
4
14
4
6
12
8
6
30
18
12
6
12
16
12
12
2
28
6
14
10
36
2
4
6
8
12
22
18
2
30
18
22
20
18
10
38
6
4
2
24
4
6
6
2
10
6
14
10
8
4
24
14
16
14
22
6
20
10
14
4
12
12
2
16
8
6
6
18
4
6
14
22
6
2
42
16
2
10
6
2
4
6
8
10
20
16
30
8
10
8
10
